fileid,stusab,sumlevel,component,logrecno,us,region,division,statece,state,county,cousub,place,tract,blkgrp,concit,aianhh,aianhhfp,aihhtli,aitsce,aits,anrc,cbsa,csa,metdiv,macc,memi,necta,cnecta,nectadiv,ua,blank1,cdcurr,sldu,sldl,blank2,blank3,zcta5,submcd,sdelm,sdsec,sduni,ur,pci,blank5,blank6,puma5,blank7,geoid,name,bttr,btbg,blank8
ACSSF,MI,140,00,6481,,,,,26,163,,,550400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163550400,"Census Tract 5504, Wayne County, Michigan",,,
ACSSF,MI,140,00,6482,,,,,26,163,,,550500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163550500,"Census Tract 5505, Wayne County, Michigan",,,
ACSSF,MI,140,00,6483,,,,,26,163,,,550600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163550600,"Census Tract 5506, Wayne County, Michigan",,,
ACSSF,MI,140,00,6484,,,,,26,163,,,550700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163550700,"Census Tract 5507, Wayne County, Michigan",,,
ACSSF,MI,140,00,6485,,,,,26,163,,,550800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163550800,"Census Tract 5508, Wayne County, Michigan",,,
ACSSF,MI,140,00,6486,,,,,26,163,,,550900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163550900,"Census Tract 5509, Wayne County, Michigan",,,
ACSSF,MI,140,00,6487,,,,,26,163,,,551100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163551100,"Census Tract 5511, Wayne County, Michigan",,,
ACSSF,MI,140,00,6488,,,,,26,163,,,551200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163551200,"Census Tract 5512, Wayne County, Michigan",,,
ACSSF,MI,140,00,6489,,,,,26,163,,,551300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163551300,"Census Tract 5513, Wayne County, Michigan",,,
ACSSF,MI,140,00,6490,,,,,26,163,,,551400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163551400,"Census Tract 5514, Wayne County, Michigan",,,
ACSSF,MI,140,00,6491,,,,,26,163,,,551500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163551500,"Census Tract 5515, Wayne County, Michigan",,,
ACSSF,MI,140,00,6492,,,,,26,163,,,551600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163551600,"Census Tract 5516, Wayne County, Michigan",,,
ACSSF,MI,140,00,6493,,,,,26,163,,,551700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163551700,"Census Tract 5517, Wayne County, Michigan",,,
ACSSF,MI,140,00,6494,,,,,26,163,,,551800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163551800,"Census Tract 5518, Wayne County, Michigan",,,
ACSSF,MI,140,00,6495,,,,,26,163,,,552000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163552000,"Census Tract 5520, Wayne County, Michigan",,,
ACSSF,MI,140,00,6496,,,,,26,163,,,552100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163552100,"Census Tract 5521, Wayne County, Michigan",,,
ACSSF,MI,140,00,6497,,,,,26,163,,,552200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163552200,"Census Tract 5522, Wayne County, Michigan",,,
ACSSF,MI,140,00,6498,,,,,26,163,,,552300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163552300,"Census Tract 5523, Wayne County, Michigan",,,
ACSSF,MI,140,00,6499,,,,,26,163,,,552400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163552400,"Census Tract 5524, Wayne County, Michigan",,,
ACSSF,MI,140,00,6500,,,,,26,163,,,552801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163552801,"Census Tract 5528.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6501,,,,,26,163,,,553000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163553000,"Census Tract 5530, Wayne County, Michigan",,,
ACSSF,MI,140,00,6502,,,,,26,163,,,553100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163553100,"Census Tract 5531, Wayne County, Michigan",,,
ACSSF,MI,140,00,6503,,,,,26,163,,,553200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163553200,"Census Tract 5532, Wayne County, Michigan",,,
ACSSF,MI,140,00,6504,,,,,26,163,,,553601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163553601,"Census Tract 5536.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6505,,,,,26,163,,,553800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163553800,"Census Tract 5538, Wayne County, Michigan",,,
ACSSF,MI,140,00,6506,,,,,26,163,,,554100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163554100,"Census Tract 5541, Wayne County, Michigan",,,
ACSSF,MI,140,00,6507,,,,,26,163,,,554200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163554200,"Census Tract 5542, Wayne County, Michigan",,,
ACSSF,MI,140,00,6508,,,,,26,163,,,554300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163554300,"Census Tract 5543, Wayne County, Michigan",,,
ACSSF,MI,140,00,6509,,,,,26,163,,,554400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163554400,"Census Tract 5544, Wayne County, Michigan",,,
ACSSF,MI,140,00,6510,,,,,26,163,,,554500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163554500,"Census Tract 5545, Wayne County, Michigan",,,
ACSSF,MI,140,00,6511,,,,,26,163,,,554600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163554600,"Census Tract 5546, Wayne County, Michigan",,,
ACSSF,MI,140,00,6512,,,,,26,163,,,554700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163554700,"Census Tract 5547, Wayne County, Michigan",,,
ACSSF,MI,140,00,6513,,,,,26,163,,,554800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163554800,"Census Tract 5548, Wayne County, Michigan",,,
ACSSF,MI,140,00,6514,,,,,26,163,,,554900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163554900,"Census Tract 5549, Wayne County, Michigan",,,
ACSSF,MI,140,00,6515,,,,,26,163,,,555100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163555100,"Census Tract 5551, Wayne County, Michigan",,,
ACSSF,MI,140,00,6516,,,,,26,163,,,555300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163555300,"Census Tract 5553, Wayne County, Michigan",,,
ACSSF,MI,140,00,6517,,,,,26,163,,,555401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163555401,"Census Tract 5554.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6518,,,,,26,163,,,555500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163555500,"Census Tract 5555, Wayne County, Michigan",,,
ACSSF,MI,140,00,6519,,,,,26,163,,,555600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163555600,"Census Tract 5556, Wayne County, Michigan",,,
ACSSF,MI,140,00,6520,,,,,26,163,,,556100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163556100,"Census Tract 5561, Wayne County, Michigan",,,
ACSSF,MI,140,00,6521,,,,,26,163,,,556200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163556200,"Census Tract 5562, Wayne County, Michigan",,,
ACSSF,MI,140,00,6522,,,,,26,163,,,556300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163556300,"Census Tract 5563, Wayne County, Michigan",,,
ACSSF,MI,140,00,6523,,,,,26,163,,,556400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163556400,"Census Tract 5564, Wayne County, Michigan",,,
ACSSF,MI,140,00,6524,,,,,26,163,,,556500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163556500,"Census Tract 5565, Wayne County, Michigan",,,
ACSSF,MI,140,00,6525,,,,,26,163,,,556600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163556600,"Census Tract 5566, Wayne County, Michigan",,,
ACSSF,MI,140,00,6526,,,,,26,163,,,556700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163556700,"Census Tract 5567, Wayne County, Michigan",,,
ACSSF,MI,140,00,6527,,,,,26,163,,,556800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163556800,"Census Tract 5568, Wayne County, Michigan",,,
ACSSF,MI,140,00,6528,,,,,26,163,,,556900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163556900,"Census Tract 5569, Wayne County, Michigan",,,
ACSSF,MI,140,00,6529,,,,,26,163,,,557000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163557000,"Census Tract 5570, Wayne County, Michigan",,,
ACSSF,MI,140,00,6530,,,,,26,163,,,557100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163557100,"Census Tract 5571, Wayne County, Michigan",,,
ACSSF,MI,140,00,6531,,,,,26,163,,,557200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163557200,"Census Tract 5572, Wayne County, Michigan",,,
ACSSF,MI,140,00,6532,,,,,26,163,,,557300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163557300,"Census Tract 5573, Wayne County, Michigan",,,
ACSSF,MI,140,00,6533,,,,,26,163,,,557400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163557400,"Census Tract 5574, Wayne County, Michigan",,,
ACSSF,MI,140,00,6534,,,,,26,163,,,557500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163557500,"Census Tract 5575, Wayne County, Michigan",,,
ACSSF,MI,140,00,6535,,,,,26,163,,,557600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163557600,"Census Tract 5576, Wayne County, Michigan",,,
ACSSF,MI,140,00,6536,,,,,26,163,,,557700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163557700,"Census Tract 5577, Wayne County, Michigan",,,
ACSSF,MI,140,00,6537,,,,,26,163,,,557901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163557901,"Census Tract 5579.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6538,,,,,26,163,,,558000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558000,"Census Tract 5580, Wayne County, Michigan",,,
ACSSF,MI,140,00,6539,,,,,26,163,,,558100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558100,"Census Tract 5581, Wayne County, Michigan",,,
ACSSF,MI,140,00,6540,,,,,26,163,,,558200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558200,"Census Tract 5582, Wayne County, Michigan",,,
ACSSF,MI,140,00,6541,,,,,26,163,,,558301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558301,"Census Tract 5583.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6542,,,,,26,163,,,558400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558400,"Census Tract 5584, Wayne County, Michigan",,,
ACSSF,MI,140,00,6543,,,,,26,163,,,558500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558500,"Census Tract 5585, Wayne County, Michigan",,,
ACSSF,MI,140,00,6544,,,,,26,163,,,558600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558600,"Census Tract 5586, Wayne County, Michigan",,,
ACSSF,MI,140,00,6545,,,,,26,163,,,558700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558700,"Census Tract 5587, Wayne County, Michigan",,,
ACSSF,MI,140,00,6546,,,,,26,163,,,558800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558800,"Census Tract 5588, Wayne County, Michigan",,,
ACSSF,MI,140,00,6547,,,,,26,163,,,558900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163558900,"Census Tract 5589, Wayne County, Michigan",,,
ACSSF,MI,140,00,6548,,,,,26,163,,,559000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163559000,"Census Tract 5590, Wayne County, Michigan",,,
ACSSF,MI,140,00,6549,,,,,26,163,,,559100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163559100,"Census Tract 5591, Wayne County, Michigan",,,
ACSSF,MI,140,00,6550,,,,,26,163,,,559200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163559200,"Census Tract 5592, Wayne County, Michigan",,,
ACSSF,MI,140,00,6551,,,,,26,163,,,559800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163559800,"Census Tract 5598, Wayne County, Michigan",,,
ACSSF,MI,140,00,6552,,,,,26,163,,,560100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163560100,"Census Tract 5601, Wayne County, Michigan",,,
ACSSF,MI,140,00,6553,,,,,26,163,,,560201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163560201,"Census Tract 5602.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6554,,,,,26,163,,,560202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163560202,"Census Tract 5602.02, Wayne County, Michigan",,,
ACSSF,MI,140,00,6555,,,,,26,163,,,560300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163560300,"Census Tract 5603, Wayne County, Michigan",,,
ACSSF,MI,140,00,6556,,,,,26,163,,,560400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163560400,"Census Tract 5604, Wayne County, Michigan",,,
ACSSF,MI,140,00,6557,,,,,26,163,,,561200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163561200,"Census Tract 5612, Wayne County, Michigan",,,
ACSSF,MI,140,00,6558,,,,,26,163,,,561301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163561301,"Census Tract 5613.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6559,,,,,26,163,,,561302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163561302,"Census Tract 5613.02, Wayne County, Michigan",,,
ACSSF,MI,140,00,6560,,,,,26,163,,,561600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163561600,"Census Tract 5616, Wayne County, Michigan",,,
ACSSF,MI,140,00,6561,,,,,26,163,,,561700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163561700,"Census Tract 5617, Wayne County, Michigan",,,
ACSSF,MI,140,00,6562,,,,,26,163,,,561900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163561900,"Census Tract 5619, Wayne County, Michigan",,,
ACSSF,MI,140,00,6563,,,,,26,163,,,562300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163562300,"Census Tract 5623, Wayne County, Michigan",,,
ACSSF,MI,140,00,6564,,,,,26,163,,,562400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163562400,"Census Tract 5624, Wayne County, Michigan",,,
ACSSF,MI,140,00,6565,,,,,26,163,,,562500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163562500,"Census Tract 5625, Wayne County, Michigan",,,
ACSSF,MI,140,00,6566,,,,,26,163,,,562600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163562600,"Census Tract 5626, Wayne County, Michigan",,,
ACSSF,MI,140,00,6567,,,,,26,163,,,562700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163562700,"Census Tract 5627, Wayne County, Michigan",,,
ACSSF,MI,140,00,6568,,,,,26,163,,,562800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163562800,"Census Tract 5628, Wayne County, Michigan",,,
ACSSF,MI,140,00,6569,,,,,26,163,,,562900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163562900,"Census Tract 5629, Wayne County, Michigan",,,
ACSSF,MI,140,00,6570,,,,,26,163,,,563200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163563200,"Census Tract 5632, Wayne County, Michigan",,,
ACSSF,MI,140,00,6571,,,,,26,163,,,563300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163563300,"Census Tract 5633, Wayne County, Michigan",,,
ACSSF,MI,140,00,6572,,,,,26,163,,,563400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163563400,"Census Tract 5634, Wayne County, Michigan",,,
ACSSF,MI,140,00,6573,,,,,26,163,,,563500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163563500,"Census Tract 5635, Wayne County, Michigan",,,
ACSSF,MI,140,00,6574,,,,,26,163,,,563600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163563600,"Census Tract 5636, Wayne County, Michigan",,,
ACSSF,MI,140,00,6575,,,,,26,163,,,563700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163563700,"Census Tract 5637, Wayne County, Michigan",,,
ACSSF,MI,140,00,6576,,,,,26,163,,,563800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163563800,"Census Tract 5638, Wayne County, Michigan",,,
ACSSF,MI,140,00,6577,,,,,26,163,,,563900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163563900,"Census Tract 5639, Wayne County, Michigan",,,
ACSSF,MI,140,00,6578,,,,,26,163,,,564000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564000,"Census Tract 5640, Wayne County, Michigan",,,
ACSSF,MI,140,00,6579,,,,,26,163,,,564100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564100,"Census Tract 5641, Wayne County, Michigan",,,
ACSSF,MI,140,00,6580,,,,,26,163,,,564200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564200,"Census Tract 5642, Wayne County, Michigan",,,
ACSSF,MI,140,00,6581,,,,,26,163,,,564300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564300,"Census Tract 5643, Wayne County, Michigan",,,
ACSSF,MI,140,00,6582,,,,,26,163,,,564401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564401,"Census Tract 5644.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6583,,,,,26,163,,,564402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564402,"Census Tract 5644.02, Wayne County, Michigan",,,
ACSSF,MI,140,00,6584,,,,,26,163,,,564501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564501,"Census Tract 5645.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6585,,,,,26,163,,,564502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564502,"Census Tract 5645.02, Wayne County, Michigan",,,
ACSSF,MI,140,00,6586,,,,,26,163,,,564503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564503,"Census Tract 5645.03, Wayne County, Michigan",,,
ACSSF,MI,140,00,6587,,,,,26,163,,,564504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564504,"Census Tract 5645.04, Wayne County, Michigan",,,
ACSSF,MI,140,00,6588,,,,,26,163,,,564600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564600,"Census Tract 5646, Wayne County, Michigan",,,
ACSSF,MI,140,00,6589,,,,,26,163,,,564700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564700,"Census Tract 5647, Wayne County, Michigan",,,
ACSSF,MI,140,00,6590,,,,,26,163,,,564800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564800,"Census Tract 5648, Wayne County, Michigan",,,
ACSSF,MI,140,00,6591,,,,,26,163,,,564900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163564900,"Census Tract 5649, Wayne County, Michigan",,,
ACSSF,MI,140,00,6592,,,,,26,163,,,565001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163565001,"Census Tract 5650.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6593,,,,,26,163,,,565100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163565100,"Census Tract 5651, Wayne County, Michigan",,,
ACSSF,MI,140,00,6594,,,,,26,163,,,565200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163565200,"Census Tract 5652, Wayne County, Michigan",,,
ACSSF,MI,140,00,6595,,,,,26,163,,,565301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163565301,"Census Tract 5653.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6596,,,,,26,163,,,565302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163565302,"Census Tract 5653.02, Wayne County, Michigan",,,
ACSSF,MI,140,00,6597,,,,,26,163,,,565600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163565600,"Census Tract 5656, Wayne County, Michigan",,,
ACSSF,MI,140,00,6598,,,,,26,163,,,565700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163565700,"Census Tract 5657, Wayne County, Michigan",,,
ACSSF,MI,140,00,6599,,,,,26,163,,,565800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163565800,"Census Tract 5658, Wayne County, Michigan",,,
ACSSF,MI,140,00,6600,,,,,26,163,,,565900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163565900,"Census Tract 5659, Wayne County, Michigan",,,
ACSSF,MI,140,00,6601,,,,,26,163,,,566400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163566400,"Census Tract 5664, Wayne County, Michigan",,,
ACSSF,MI,140,00,6602,,,,,26,163,,,566500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163566500,"Census Tract 5665, Wayne County, Michigan",,,
ACSSF,MI,140,00,6603,,,,,26,163,,,566600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163566600,"Census Tract 5666, Wayne County, Michigan",,,
ACSSF,MI,140,00,6604,,,,,26,163,,,566700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163566700,"Census Tract 5667, Wayne County, Michigan",,,
ACSSF,MI,140,00,6605,,,,,26,163,,,566800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163566800,"Census Tract 5668, Wayne County, Michigan",,,
ACSSF,MI,140,00,6606,,,,,26,163,,,566900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163566900,"Census Tract 5669, Wayne County, Michigan",,,
ACSSF,MI,140,00,6607,,,,,26,163,,,567000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163567000,"Census Tract 5670, Wayne County, Michigan",,,
ACSSF,MI,140,00,6608,,,,,26,163,,,567100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163567100,"Census Tract 5671, Wayne County, Michigan",,,
ACSSF,MI,140,00,6609,,,,,26,163,,,567201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163567201,"Census Tract 5672.01, Wayne County, Michigan",,,
ACSSF,MI,140,00,6610,,,,,26,163,,,567202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163567202,"Census Tract 5672.02, Wayne County, Michigan",,,
ACSSF,MI,140,00,6611,,,,,26,163,,,567300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163567300,"Census Tract 5673, Wayne County, Michigan",,,
ACSSF,MI,140,00,6612,,,,,26,163,,,567400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163567400,"Census Tract 5674, Wayne County, Michigan",,,
ACSSF,MI,140,00,6613,,,,,26,163,,,567800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163567800,"Census Tract 5678, Wayne County, Michigan",,,
ACSSF,MI,140,00,6614,,,,,26,163,,,567900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163567900,"Census Tract 5679, Wayne County, Michigan",,,
ACSSF,MI,140,00,6615,,,,,26,163,,,568000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163568000,"Census Tract 5680, Wayne County, Michigan",,,
ACSSF,MI,140,00,6616,,,,,26,163,,,568200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163568200,"Census Tract 5682, Wayne County, Michigan",,,
ACSSF,MI,140,00,6617,,,,,26,163,,,568300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163568300,"Census Tract 5683, Wayne County, Michigan",,,
ACSSF,MI,140,00,6618,,,,,26,163,,,568400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163568400,"Census Tract 5684, Wayne County, Michigan",,,
ACSSF,MI,140,00,6619,,,,,26,163,,,568500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163568500,"Census Tract 5685, Wayne County, Michigan",,,
ACSSF,MI,140,00,6620,,,,,26,163,,,568700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163568700,"Census Tract 5687, Wayne County, Michigan",,,
ACSSF,MI,140,00,6621,,,,,26,163,,,568800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163568800,"Census Tract 5688, Wayne County, Michigan",,,
ACSSF,MI,140,00,6622,,,,,26,163,,,568900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163568900,"Census Tract 5689, Wayne County, Michigan",,,
ACSSF,MI,140,00,6623,,,,,26,163,,,569100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163569100,"Census Tract 5691, Wayne County, Michigan",,,
ACSSF,MI,140,00,6624,,,,,26,163,,,569200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US26163569200,"Census Tract 5692, Wayne County, Michigan",,,
